TransaccionID,Fecha,ProductoID,TiendaID,UnidadesVendidas,PrecioUnitarioAplicado,DescuentoPorcentaje,PrecioTotal
TRX-012335,2023-06-28,P-0012,T-048,6,750.9,0,4505.40
TRX-012336,2023-02-04,P-0122,T-007,13,784.1,18,8358.51
TRX-012337,2024-08-31,P-0187,T-034,14,389.42,0,5451.88
TRX-012338,2024-11-20,P-0118,T-036,5,456.92,0,2284.60
TRX-012339,2023-02-05,P-0198,T-037,14,300.38,0,4205.32
TRX-012340,2023-04-14,P-0014,T-009,5,279.19,0,1395.95
TRX-012341,2024-01-25,P-0183,T-012,5,381.33,0,1906.65
TRX-012342,2023-06-26,P-0015,T-017,8,839.97,0,6719.76
TRX-012343,2023-07-20,P-0112,T-050,9,434.74,0,3912.66
TRX-012344,2023-02-10,P-0140,T-009,2,227.19,28,327.15
TRX-012345,2023-08-19,P-0030,T-034,13,483.75,0,6288.75
TRX-012346,2023-11-06,P-0064,T-035,4,378.64,0,1514.56
TRX-012347,2024-02-15,P-0156,T-050,11,132.08,0,1452.88
TRX-012348,2024-04-02,P-0142,T-028,14,518.66,0,7261.24
TRX-012349,2023-11-23,P-0161,T-013,13,564.7,0,7341.10
TRX-012350,2023-06-04,P-0113,T-003,4,191.14,0,764.56
TRX-012351,2023-08-12,P-0133,T-040,4,364.39,0,1457.56
TRX-012352,2023-07-17,P-0101,T-021,15,284.4,9,3882.06
TRX-012353,2024-02-02,P-0193,T-037,7,299.11,0,2093.77
TRX-012354,2024-06-01,P-0080,T-005,1,436.63,0,436.63
TRX-012355,2023-02-04,P-0170,T-026,2,363.08,0,726.16
TRX-012356,2023-07-16,P-0096,T-005,11,369.7,0,4066.70
TRX-012357,2024-06-26,P-0199,T-029,13,764.34,0,9936.42
TRX-012358,2024-01-07,P-0080,T-024,12,436.63,0,5239.56
TRX-012359,2024-11-06,P-0021,T-044,5,517.7,0,2588.50
TRX-012360,2024-03-06,P-0036,T-005,2,611.92,0,1223.84
TRX-012361,2024-07-24,P-0010,T-033,9,413.64,0,3722.76
TRX-012362,2023-01-23,P-0088,T-007,13,298.09,20,3100.14
TRX-012363,2024-01-03,P-0134,T-001,3,103.31,0,309.93
TRX-012364,2024-07-18,P-0151,T-049,5,71.31,22,278.11
TRX-012365,2023-11-21,P-0090,T-038,8,577.16,0,4617.28
TRX-012366,2024-12-23,P-0064,T-027,3,378.64,0,1135.92
TRX-012367,2023-12-07,P-0037,T-001,4,334.47,0,1337.88
TRX-012368,2024-03-22,P-0040,T-009,11,105.36,0,1158.96
TRX-012369,2023-06-03,P-0091,T-036,4,644.97,0,2579.88
TRX-012370,2024-09-20,P-0080,T-037,3,436.63,0,1309.89
TRX-012371,2023-06-23,P-0116,T-030,13,843.61,0,10966.93
TRX-012372,2023-09-26,P-0089,T-038,12,94.19,21,892.92
TRX-012373,2024-07-07,P-0006,T-009,15,843.07,0,12646.05
TRX-012374,2024-05-31,P-0159,T-022,7,429.43,10,2705.41
TRX-012375,2024-07-28,P-0180,T-040,9,449.28,6,3800.91
TRX-012376,2023-05-02,P-0010,T-034,10,413.64,0,4136.40
TRX-012377,2024-01-08,P-0005,T-009,1,750.5,7,697.96
TRX-012378,2023-10-16,P-0150,T-007,10,795.09,0,7950.90
TRX-012379,2023-02-20,P-0190,T-047,15,538.15,0,8072.25
TRX-012380,2024-12-25,P-0199,T-015,4,764.34,0,3057.36
TRX-012381,2024-10-03,P-0117,T-048,4,347.03,0,1388.12
TRX-012382,2023-07-27,P-0067,T-018,11,815.39,0,8969.29
TRX-012383,2024-11-04,P-0131,T-042,3,444.99,0,1334.97
TRX-012384,2023-10-06,P-0060,T-039,4,241.29,0,965.16
TRX-012385,2023-02-28,P-0106,T-030,4,794.31,0,3177.24
TRX-012386,2024-03-28,P-0017,T-014,10,362.07,0,3620.70
TRX-012387,2023-08-02,P-0134,T-049,4,103.31,0,413.24
TRX-012388,2023-04-12,P-0045,T-046,4,585.29,16,1966.57
TRX-012389,2023-05-19,P-0146,T-022,5,395.97,18,1623.48
TRX-012390,2023-04-29,P-0156,T-001,4,132.08,22,412.09
TRX-012391,2023-08-11,P-0071,T-008,7,52.81,0,369.67
TRX-012392,2023-03-14,P-0010,T-039,15,413.64,0,6204.60
TRX-012393,2023-03-19,P-0196,T-021,10,71.37,0,713.70
TRX-012394,2023-02-01,P-0010,T-050,9,413.64,30,2605.93
TRX-012395,2024-08-19,P-0105,T-020,14,800.31,11,9971.86
TRX-012396,2024-08-03,P-0077,T-036,7,740.59,12,4562.03
TRX-012397,2023-12-12,P-0187,T-008,8,389.42,16,2616.90
TRX-012398,2023-05-02,P-0042,T-039,14,361.75,0,5064.50
TRX-012399,2023-06-17,P-0143,T-030,4,601.55,17,1997.15
TRX-012400,2024-05-24,P-0068,T-048,1,303.34,0,303.34
TRX-012401,2024-06-25,P-0009,T-002,4,54.26,0,217.04
TRX-012402,2024-05-31,P-0191,T-036,9,187.53,0,1687.77
TRX-012403,2024-11-23,P-0054,T-031,2,324.9,0,649.80
TRX-012404,2023-11-08,P-0016,T-033,14,362.85,0,5079.90
TRX-012405,2023-03-30,P-0012,T-047,6,750.9,10,4054.86
TRX-012406,2023-01-16,P-0039,T-013,4,342.6,0,1370.40
TRX-012407,2023-11-11,P-0029,T-028,9,386.02,0,3474.18
TRX-012408,2024-03-25,P-0069,T-033,4,515.46,0,2061.84
TRX-012409,2024-08-12,P-0042,T-006,1,361.75,0,361.75
TRX-012410,2023-03-16,P-0158,T-024,2,841.94,0,1683.88
TRX-012411,2024-07-07,P-0019,T-010,14,285.14,29,2834.29
TRX-012412,2023-11-03,P-0181,T-047,2,448.57,0,897.14
TRX-012413,2024-02-18,P-0118,T-031,11,456.92,0,5026.12
TRX-012414,2024-01-17,P-0093,T-026,6,765.58,25,3445.11
TRX-012415,2024-12-24,P-0143,T-046,7,601.55,0,4210.85
TRX-012416,2024-11-20,P-0077,T-003,3,740.59,25,1666.33
TRX-012417,2024-11-16,P-0014,T-049,8,279.19,12,1965.50
TRX-012418,2023-11-03,P-0171,T-004,8,733.17,24,4457.67
TRX-012419,2024-10-22,P-0069,T-031,1,515.46,0,515.46
TRX-012420,2023-09-06,P-0030,T-035,13,483.75,0,6288.75
TRX-012421,2023-07-05,P-0034,T-034,6,846.99,0,5081.94
TRX-012422,2023-02-01,P-0191,T-005,9,187.53,0,1687.77
TRX-012423,2023-01-29,P-0133,T-026,6,364.39,0,2186.34
TRX-012424,2023-08-27,P-0176,T-024,13,356.61,0,4635.93
TRX-012425,2023-03-29,P-0081,T-011,5,426.11,0,2130.55
TRX-012426,2024-12-01,P-0165,T-028,11,117.74,0,1295.14
TRX-012427,2024-03-12,P-0016,T-017,11,362.85,0,3991.35
TRX-012428,2024-06-04,P-0140,T-008,8,227.19,0,1817.52
TRX-012429,2024-03-15,P-0018,T-020,15,518.24,0,7773.60
TRX-012430,2023-12-31,P-0124,T-035,8,300.81,0,2406.48
TRX-012431,2023-06-06,P-0154,T-046,6,316.24,0,1897.44
TRX-012432,2023-01-29,P-0169,T-007,2,670.97,0,1341.94
TRX-012433,2023-12-29,P-0160,T-050,11,192.15,27,1542.96
TRX-012434,2023-03-06,P-0126,T-029,8,349.7,0,2797.60
TRX-012435,2023-01-27,P-0070,T-038,3,520.91,0,1562.73
TRX-012436,2023-10-23,P-0001,T-002,2,391.99,0,783.98
TRX-012437,2024-07-05,P-0126,T-047,12,349.7,8,3860.69
TRX-012438,2024-07-29,P-0130,T-021,4,139.47,0,557.88
TRX-012439,2024-06-04,P-0121,T-016,4,791.35,0,3165.40
TRX-012440,2023-10-01,P-0152,T-014,8,665.71,0,5325.68
TRX-012441,2023-11-13,P-0089,T-037,3,94.19,15,240.18
TRX-012442,2024-11-19,P-0025,T-009,14,616.78,0,8634.92
TRX-012443,2024-12-11,P-0090,T-049,10,577.16,0,5771.60
TRX-012444,2023-07-05,P-0151,T-049,11,71.31,0,784.41
TRX-012445,2023-12-17,P-0125,T-031,15,362.52,0,5437.80
TRX-012446,2023-09-29,P-0010,T-046,14,413.64,30,4053.67
TRX-012447,2023-07-10,P-0120,T-037,10,93.03,0,930.30
TRX-012448,2024-05-20,P-0010,T-049,9,413.64,0,3722.76
TRX-012449,2024-10-22,P-0183,T-045,7,381.33,0,2669.31
TRX-012450,2024-02-06,P-0171,T-015,8,733.17,0,5865.36
TRX-012451,2024-05-28,P-0034,T-009,11,846.99,26,6894.50
TRX-012452,2024-12-30,P-0102,T-006,1,577.31,0,577.31
TRX-012453,2023-03-28,P-0145,T-014,1,548.09,0,548.09
TRX-012454,2024-10-05,P-0027,T-046,11,263.13,0,2894.43
TRX-012455,2024-01-13,P-0134,T-047,7,103.31,30,506.22
TRX-012456,2023-04-11,P-0101,T-019,14,284.4,22,3105.65
TRX-012457,2024-06-09,P-0083,T-036,7,604.06,0,4228.42
TRX-012458,2024-07-07,P-0113,T-021,9,191.14,0,1720.26
TRX-012459,2024-11-21,P-0170,T-027,6,363.08,23,1677.43
TRX-012460,2023-10-15,P-0049,T-030,6,622.79,0,3736.74
TRX-012461,2024-08-12,P-0007,T-043,2,671.75,28,967.32
TRX-012462,2023-10-24,P-0113,T-034,11,191.14,0,2102.54
TRX-012463,2023-10-29,P-0082,T-047,9,82.17,0,739.53
TRX-012464,2023-05-19,P-0125,T-019,15,362.52,0,5437.80
TRX-012465,2023-10-30,P-0125,T-033,5,362.52,0,1812.60
TRX-012466,2024-09-17,P-0034,T-011,12,846.99,0,10163.88
TRX-012467,2024-03-31,P-0075,T-015,15,711.85,11,9503.20
TRX-012468,2024-03-10,P-0079,T-041,2,598.84,0,1197.68
TRX-012469,2023-12-24,P-0073,T-021,8,279.88,0,2239.04
TRX-012470,2023-01-17,P-0182,T-002,12,417.62,0,5011.44
TRX-012471,2024-08-18,P-0146,T-021,7,395.97,0,2771.79
TRX-012472,2024-12-03,P-0159,T-003,8,429.43,18,2817.06
TRX-012473,2023-07-09,P-0125,T-015,14,362.52,0,5075.28
TRX-012474,2024-06-19,P-0160,T-013,11,192.15,0,2113.65
TRX-012475,2024-07-20,P-0174,T-003,5,563.29,0,2816.45
TRX-012476,2024-12-09,P-0062,T-035,6,317.28,0,1903.68
TRX-012477,2024-03-19,P-0133,T-046,12,364.39,0,4372.68
TRX-012478,2023-04-07,P-0163,T-050,10,401.08,0,4010.80
TRX-012479,2023-01-17,P-0006,T-047,9,843.07,0,7587.63
TRX-012480,2024-08-14,P-0071,T-004,8,52.81,23,325.31
TRX-012481,2024-08-21,P-0033,T-037,8,707.22,0,5657.76
TRX-012482,2023-07-12,P-0035,T-033,7,580.48,20,3250.69
TRX-012483,2023-05-12,P-0053,T-023,12,373.39,27,3270.90
TRX-012484,2023-01-04,P-0039,T-048,6,342.6,30,1438.92
TRX-012485,2023-11-28,P-0023,T-017,10,345.99,19,2802.52
TRX-012486,2024-12-08,P-0077,T-048,3,740.59,0,2221.77
TRX-012487,2024-05-06,P-0188,T-019,6,628.65,0,3771.90
TRX-012488,2024-12-17,P-0042,T-047,6,361.75,0,2170.50
TRX-012489,2024-06-21,P-0016,T-014,14,362.85,0,5079.90
TRX-012490,2024-05-18,P-0104,T-017,13,81.89,0,1064.57
TRX-012491,2023-06-25,P-0079,T-049,10,598.84,0,5988.40
TRX-012492,2023-11-02,P-0153,T-004,15,234.58,22,2744.59
TRX-012493,2024-09-23,P-0077,T-031,5,740.59,0,3702.95
TRX-012494,2024-06-13,P-0128,T-009,1,642.57,0,642.57
TRX-012495,2023-01-12,P-0197,T-017,15,750.96,0,11264.40
TRX-012496,2024-07-05,P-0071,T-006,4,52.81,0,211.24
TRX-012497,2024-02-18,P-0140,T-003,13,227.19,0,2953.47
TRX-012498,2024-09-11,P-0137,T-023,12,510.97,0,6131.64
TRX-012499,2023-01-27,P-0108,T-027,1,639.26,0,639.26
TRX-012500,2024-12-11,P-0084,T-037,14,214.01,0,2996.14
TRX-012501,2024-12-10,P-0082,T-048,12,82.17,0,986.04
TRX-012502,2024-08-24,P-0042,T-039,11,361.75,0,3979.25
TRX-012503,2023-02-28,P-0101,T-028,5,284.4,0,1422.00
TRX-012504,2024-10-01,P-0161,T-010,11,564.7,0,6211.70
TRX-012505,2024-04-05,P-0145,T-019,7,548.09,0,3836.63
TRX-012506,2023-12-15,P-0193,T-015,7,299.11,0,2093.77
TRX-012507,2023-03-28,P-0052,T-030,6,340.93,0,2045.58
TRX-012508,2024-12-25,P-0171,T-035,10,733.17,0,7331.70
TRX-012509,2023-04-26,P-0156,T-039,13,132.08,0,1717.04
TRX-012510,2023-11-18,P-0099,T-036,11,538.89,0,5927.79
TRX-012511,2023-12-19,P-0164,T-011,8,255.54,0,2044.32
TRX-012512,2024-11-14,P-0010,T-049,11,413.64,0,4550.04
TRX-012513,2024-07-30,P-0123,T-019,13,423.72,0,5508.36
TRX-012514,2023-12-12,P-0108,T-049,7,639.26,14,3848.35
TRX-012515,2023-02-28,P-0161,T-038,1,564.7,0,564.70
TRX-012516,2023-11-26,P-0064,T-037,1,378.64,0,378.64
TRX-012517,2023-03-22,P-0073,T-025,10,279.88,19,2267.03
TRX-012518,2023-06-06,P-0123,T-022,10,423.72,0,4237.20
TRX-012519,2024-01-11,P-0142,T-025,11,518.66,0,5705.26
TRX-012520,2024-08-25,P-0197,T-004,6,750.96,0,4505.76
TRX-012521,2024-01-23,P-0094,T-007,5,582.95,0,2914.75
TRX-012522,2023-09-05,P-0131,T-038,14,444.99,0,6229.86
TRX-012523,2024-08-02,P-0193,T-005,8,299.11,0,2392.88
TRX-012524,2024-09-23,P-0012,T-037,14,750.9,0,10512.60
TRX-012525,2023-10-11,P-0057,T-044,5,696.75,14,2996.03
TRX-012526,2023-09-20,P-0083,T-005,13,604.06,0,7852.78
TRX-012527,2023-09-14,P-0145,T-011,10,548.09,0,5480.90
TRX-012528,2024-11-23,P-0036,T-041,2,611.92,0,1223.84
TRX-012529,2023-12-01,P-0057,T-013,6,696.75,15,3553.42
TRX-012530,2024-02-17,P-0100,T-009,13,253.63,28,2373.98
TRX-012531,2024-10-01,P-0116,T-007,2,843.61,0,1687.22
TRX-012532,2023-06-08,P-0161,T-026,4,564.7,0,2258.80
TRX-012533,2024-04-14,P-0077,T-024,7,740.59,0,5184.13
TRX-012534,2024-05-31,P-0051,T-005,4,533.16,13,1855.40
TRX-012535,2023-12-04,P-0029,T-013,14,386.02,0,5404.28
TRX-012536,2023-11-18,P-0187,T-005,10,389.42,0,3894.20
TRX-012537,2024-09-08,P-0140,T-031,7,227.19,22,1240.46
TRX-012538,2024-04-07,P-0127,T-031,14,241.26,0,3377.64
TRX-012539,2023-12-16,P-0085,T-013,8,574.36,0,4594.88
TRX-012540,2024-01-12,P-0013,T-010,12,227.61,0,2731.32
TRX-012541,2023-05-04,P-0119,T-003,4,431.18,0,1724.72
TRX-012542,2024-03-20,P-0054,T-029,6,324.9,28,1403.57
TRX-012543,2024-12-23,P-0086,T-015,11,112.12,12,1085.32
TRX-012544,2024-10-30,P-0196,T-028,4,71.37,0,285.48
TRX-012545,2023-12-23,P-0096,T-034,8,369.7,0,2957.60
TRX-012546,2023-03-04,P-0166,T-021,5,543.7,0,2718.50
TRX-012547,2024-04-12,P-0006,T-049,11,843.07,0,9273.77
TRX-012548,2023-11-24,P-0181,T-010,8,448.57,0,3588.56
TRX-012549,2023-07-17,P-0173,T-009,6,463.76,0,2782.56
TRX-012550,2024-04-23,P-0037,T-023,13,334.47,0,4348.11
TRX-012551,2024-11-13,P-0190,T-047,1,538.15,0,538.15
TRX-012552,2024-05-15,P-0098,T-026,7,348.62,0,2440.34
TRX-012553,2024-12-18,P-0164,T-047,10,255.54,0,2555.40
TRX-012554,2024-10-30,P-0173,T-034,3,463.76,0,1391.28
TRX-012555,2024-01-07,P-0095,T-008,9,771.65,0,6944.85
TRX-012556,2023-01-23,P-0024,T-045,4,711.7,18,2334.38
TRX-012557,2024-02-06,P-0169,T-048,2,670.97,18,1100.39
TRX-012558,2023-03-05,P-0081,T-007,3,426.11,0,1278.33
TRX-012559,2023-04-19,P-0112,T-013,1,434.74,0,434.74
TRX-012560,2024-02-21,P-0119,T-019,13,431.18,0,5605.34
TRX-012561,2024-03-22,P-0020,T-016,10,525.72,0,5257.20
TRX-012562,2023-08-02,P-0173,T-026,6,463.76,22,2170.40
TRX-012563,2024-04-15,P-0020,T-049,3,525.72,0,1577.16
TRX-012564,2023-09-02,P-0139,T-011,6,165.65,0,993.90
TRX-012565,2024-06-24,P-0056,T-026,6,128.84,0,773.04
TRX-012566,2023-07-05,P-0008,T-037,9,173.65,0,1562.85
TRX-012567,2023-01-30,P-0050,T-046,12,406.88,0,4882.56
TRX-012568,2023-03-29,P-0057,T-022,10,696.75,0,6967.50
TRX-012569,2023-01-24,P-0083,T-014,9,604.06,0,5436.54
TRX-012570,2024-02-05,P-0173,T-017,4,463.76,0,1855.04
TRX-012571,2024-05-16,P-0136,T-011,10,362.08,0,3620.80
TRX-012572,2023-01-31,P-0158,T-024,11,841.94,0,9261.34
TRX-012573,2024-04-15,P-0084,T-034,14,214.01,27,2187.18
TRX-012574,2023-11-12,P-0138,T-012,2,564.42,0,1128.84
TRX-012575,2024-06-02,P-0008,T-032,10,173.65,0,1736.50
TRX-012576,2024-10-26,P-0102,T-018,4,577.31,0,2309.24
TRX-012577,2023-09-10,P-0141,T-027,1,248.53,24,188.88
TRX-012578,2023-04-28,P-0003,T-020,2,834.48,0,1668.96
TRX-012579,2023-12-26,P-0034,T-037,3,846.99,0,2540.97
TRX-012580,2024-11-11,P-0111,T-046,10,138.19,0,1381.90
TRX-012581,2023-03-12,P-0005,T-021,13,750.5,9,8878.42
TRX-012582,2023-02-11,P-0132,T-001,15,520.27,0,7804.05
TRX-012583,2024-08-31,P-0137,T-017,7,510.97,0,3576.79
TRX-012584,2023-10-14,P-0139,T-024,9,165.65,0,1490.85
TRX-012585,2023-09-07,P-0100,T-038,5,253.63,0,1268.15
TRX-012586,2023-02-07,P-0194,T-006,8,249.36,0,1994.88
TRX-012587,2023-06-07,P-0094,T-044,11,582.95,0,6412.45
TRX-012588,2023-06-05,P-0010,T-043,1,413.64,6,388.82
TRX-012589,2023-02-25,P-0088,T-001,14,298.09,0,4173.26
TRX-012590,2024-02-03,P-0113,T-020,7,191.14,0,1337.98
TRX-012591,2023-05-29,P-0031,T-037,9,281.57,0,2534.13
TRX-012592,2024-09-28,P-0093,T-016,5,765.58,0,3827.90
TRX-012593,2024-03-10,P-0166,T-002,7,543.7,0,3805.90
TRX-012594,2024-10-25,P-0081,T-030,5,426.11,22,1661.83
TRX-012595,2023-01-20,P-0019,T-003,2,285.14,0,570.28
TRX-012596,2024-06-15,P-0032,T-045,2,413.34,0,826.68
TRX-012597,2023-01-02,P-0146,T-029,4,395.97,0,1583.88
TRX-012598,2023-06-07,P-0071,T-033,8,52.81,0,422.48
TRX-012599,2024-12-11,P-0134,T-038,1,103.31,0,103.31
TRX-012600,2023-06-21,P-0004,T-015,7,651.39,0,4559.73
TRX-012601,2023-02-05,P-0041,T-027,12,705.72,0,8468.64
TRX-012602,2024-12-05,P-0170,T-015,6,363.08,0,2178.48
TRX-012603,2023-03-02,P-0076,T-009,2,392.31,0,784.62
TRX-012604,2023-09-29,P-0174,T-004,8,563.29,0,4506.32
TRX-012605,2023-11-21,P-0182,T-037,10,417.62,0,4176.20
TRX-012606,2024-01-01,P-0120,T-037,1,93.03,0,93.03
TRX-012607,2023-03-18,P-0134,T-001,13,103.31,0,1343.03
TRX-012608,2024-02-10,P-0035,T-024,5,580.48,30,2031.68
TRX-012609,2023-09-29,P-0069,T-019,8,515.46,0,4123.68
TRX-012610,2024-09-06,P-0184,T-030,7,663.06,0,4641.42
TRX-012611,2024-07-25,P-0175,T-046,10,52.76,0,527.60
TRX-012612,2023-12-24,P-0169,T-026,1,670.97,6,630.71
TRX-012613,2023-02-15,P-0061,T-013,2,441.59,0,883.18
TRX-012614,2024-08-01,P-0080,T-017,8,436.63,0,3493.04
TRX-012615,2024-11-28,P-0029,T-003,9,386.02,0,3474.18
TRX-012616,2024-10-09,P-0031,T-047,14,281.57,13,3429.52
TRX-012617,2024-06-28,P-0174,T-005,8,563.29,0,4506.32
TRX-012618,2024-11-11,P-0044,T-027,11,175.16,27,1406.53
TRX-012619,2023-04-01,P-0087,T-049,11,210.97,0,2320.67
TRX-012620,2023-03-08,P-0024,T-021,4,711.7,22,2220.50
TRX-012621,2024-03-22,P-0135,T-030,8,56.77,18,372.41
TRX-012622,2023-12-13,P-0096,T-010,9,369.7,16,2794.93
TRX-012623,2024-06-14,P-0117,T-030,5,347.03,0,1735.15
TRX-012624,2023-09-11,P-0047,T-048,13,288.84,0,3754.92
TRX-012625,2023-02-21,P-0118,T-007,4,456.92,0,1827.68
TRX-012626,2024-10-28,P-0158,T-018,14,841.94,0,11787.16
TRX-012627,2024-04-19,P-0100,T-034,15,253.63,0,3804.45
TRX-012628,2023-07-26,P-0025,T-015,5,616.78,0,3083.90
TRX-012629,2024-05-17,P-0079,T-042,4,598.84,0,2395.36
TRX-012630,2024-08-03,P-0183,T-046,3,381.33,0,1143.99
TRX-012631,2024-06-02,P-0154,T-043,13,316.24,0,4111.12
TRX-012632,2024-03-24,P-0010,T-017,15,413.64,0,6204.60
TRX-012633,2024-08-09,P-0191,T-044,4,187.53,0,750.12
TRX-012634,2023-07-10,P-0170,T-007,3,363.08,13,947.64
TRX-012635,2023-04-05,P-0004,T-005,11,651.39,0,7165.29
TRX-012636,2024-06-22,P-0045,T-042,13,585.29,0,7608.77
TRX-012637,2024-03-21,P-0052,T-028,4,340.93,0,1363.72
TRX-012638,2024-03-17,P-0088,T-024,3,298.09,0,894.27
TRX-012639,2024-12-29,P-0135,T-045,7,56.77,6,373.55
TRX-012640,2023-07-11,P-0198,T-033,15,300.38,0,4505.70
TRX-012641,2023-10-27,P-0120,T-029,7,93.03,0,651.21
TRX-012642,2024-02-05,P-0080,T-008,6,436.63,0,2619.78
TRX-012643,2024-01-10,P-0160,T-032,3,192.15,25,432.34
TRX-012644,2024-03-30,P-0023,T-049,6,345.99,0,2075.94
TRX-012645,2024-07-13,P-0082,T-003,10,82.17,0,821.70
TRX-012646,2023-11-02,P-0057,T-034,10,696.75,0,6967.50
TRX-012647,2024-11-27,P-0173,T-048,6,463.76,0,2782.56
TRX-012648,2024-04-20,P-0130,T-003,12,139.47,0,1673.64
TRX-012649,2024-09-04,P-0038,T-026,15,390.53,0,5857.95
TRX-012650,2023-05-03,P-0075,T-013,1,711.85,0,711.85
TRX-012651,2023-07-01,P-0187,T-040,7,389.42,0,2725.94
TRX-012652,2023-06-06,P-0032,T-005,2,413.34,0,826.68
TRX-012653,2024-08-18,P-0176,T-023,15,356.61,0,5349.15
TRX-012654,2024-11-13,P-0136,T-040,13,362.08,24,3577.35
TRX-012655,2024-01-12,P-0062,T-049,14,317.28,0,4441.92
TRX-012656,2024-06-19,P-0024,T-028,12,711.7,0,8540.40
TRX-012657,2023-12-29,P-0105,T-048,8,800.31,0,6402.48
TRX-012658,2024-07-12,P-0013,T-027,13,227.61,19,2396.73
TRX-012659,2023-11-21,P-0117,T-025,7,347.03,0,2429.21
TRX-012660,2024-01-09,P-0003,T-003,9,834.48,0,7510.32
TRX-012661,2024-05-06,P-0066,T-008,7,456.2,0,3193.40
TRX-012662,2023-07-15,P-0156,T-026,9,132.08,0,1188.72
TRX-012663,2023-06-15,P-0070,T-017,15,520.91,0,7813.65
TRX-012664,2023-09-26,P-0041,T-037,13,705.72,0,9174.36
TRX-012665,2023-04-15,P-0089,T-030,9,94.19,0,847.71
TRX-012666,2024-09-12,P-0177,T-002,7,254.46,0,1781.22
TRX-012667,2024-09-18,P-0022,T-043,14,121.94,19,1382.80
TRX-012668,2023-03-03,P-0037,T-007,4,334.47,0,1337.88
TRX-012669,2024-03-26,P-0010,T-016,6,413.64,8,2283.29
TRX-012670,2023-11-04,P-0145,T-037,8,548.09,0,4384.72
TRX-012671,2023-12-20,P-0077,T-037,12,740.59,9,8087.24
TRX-012672,2024-11-06,P-0174,T-005,1,563.29,0,563.29
TRX-012673,2023-08-15,P-0184,T-045,3,663.06,0,1989.18
TRX-012674,2023-04-15,P-0099,T-013,12,538.89,0,6466.68
TRX-012675,2023-04-23,P-0190,T-037,12,538.15,0,6457.80
TRX-012676,2024-08-23,P-0131,T-046,14,444.99,0,6229.86
TRX-012677,2023-10-16,P-0149,T-029,6,444.25,23,2052.43
TRX-012678,2023-09-07,P-0087,T-009,15,210.97,21,2499.99
TRX-012679,2023-12-19,P-0044,T-018,14,175.16,0,2452.24
TRX-012680,2024-04-24,P-0082,T-033,9,82.17,0,739.53
TRX-012681,2024-02-17,P-0159,T-018,5,429.43,0,2147.15
TRX-012682,2023-12-30,P-0104,T-025,1,81.89,24,62.24
TRX-012683,2024-07-23,P-0048,T-020,9,473.4,0,4260.60
TRX-012684,2024-10-18,P-0184,T-016,7,663.06,0,4641.42
TRX-012685,2024-11-20,P-0148,T-031,14,314.89,20,3526.77
TRX-012686,2024-07-16,P-0052,T-049,15,340.93,0,5113.95
TRX-012687,2024-08-04,P-0141,T-038,6,248.53,0,1491.18
TRX-012688,2024-01-13,P-0045,T-029,6,585.29,0,3511.74
TRX-012689,,P-0016,T-019,5,362.85,,1814.25
TRX-012690,2024-10-06,P-0046,T-047,8,449.12,0,3592.96
TRX-012691,2024-02-28,P-0008,T-006,13,173.65,0,2257.45
TRX-012692,2024-03-03,P-0042,T-048,5,361.75,0,1808.75
TRX-012693,2024-10-30,P-0084,T-026,6,214.01,0,1284.06
TRX-012694,2024-05-28,P-0141,T-024,10,248.53,30,1739.71
TRX-012695,2024-06-01,P-0143,T-027,11,601.55,0,6617.05
TRX-012696,2024-02-12,P-0185,T-040,9,541.49,0,4873.41
TRX-012697,2023-02-26,P-0067,T-034,13,815.39,0,10600.07
TRX-012698,2024-03-30,P-0064,T-043,5,378.64,19,1533.49
TRX-012699,2024-04-14,P-0124,T-014,4,300.81,16,1010.72
TRX-012700,2024-09-08,P-0103,T-008,8,298.7,0,2389.60
TRX-012701,2024-03-05,P-0075,T-002,9,711.85,0,6406.65
TRX-012702,2023-03-16,P-0024,T-030,12,711.7,20,6832.32
TRX-012703,2023-08-11,P-0174,T-043,15,563.29,0,8449.35
TRX-012704,2024-10-25,P-0114,T-035,1,109.83,0,109.83
TRX-012705,2023-11-30,P-0036,T-044,10,611.92,0,6119.20
TRX-012706,2023-02-22,P-0031,T-023,12,281.57,0,3378.84
TRX-012707,2023-11-25,P-0094,T-034,9,582.95,0,5246.55
TRX-012708,2024-04-18,P-0189,T-007,9,641.43,0,5772.87
TRX-012709,2023-12-04,P-0062,T-021,10,317.28,0,3172.80
TRX-012710,2023-03-25,P-0121,T-001,7,791.35,0,5539.45
TRX-012711,2024-04-07,P-0054,T-006,15,324.9,0,4873.50
TRX-012712,2024-02-19,P-0056,T-045,12,128.84,0,1546.08
TRX-012713,2023-08-10,P-0075,T-038,7,711.85,0,4982.95
TRX-012714,2024-01-05,P-0121,T-013,15,791.35,0,11870.25
TRX-012715,2023-06-25,P-0015,T-023,2,839.97,29,1192.76
TRX-012716,2023-02-13,P-0110,T-046,9,536.34,0,4827.06
TRX-012717,2024-01-15,P-0014,T-001,2,279.19,0,558.38
TRX-012718,2024-05-25,P-0184,T-023,15,663.06,0,9945.90
TRX-012719,2024-07-31,P-0194,T-009,10,249.36,0,2493.60
TRX-012720,2023-05-08,P-0010,T-036,15,413.64,28,4467.31
TRX-012721,2024-11-18,P-0004,T-018,14,651.39,5,8663.49
TRX-012722,2023-04-09,P-0069,T-015,2,515.46,0,1030.92
TRX-012723,2023-05-08,P-0071,T-030,6,52.81,0,316.86
